year,side_a,side_b,type_of_violence,best,deaths_civilians,latitude,longitude
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1321,45.7756
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0318,45.2623
1995,Government of Russia (Soviet Union),Civilians,3,1,1,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2286,45.5638
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,1,43.6909,46.4481
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,42.956,46.1268
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.9595,46.1134
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3324,45.8232
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0236,46.3603
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1217,45.4801
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.3513,46.2563
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,43.1217,45.4801
2001,Government of Russia (Soviet Union),Civilians,3,1,1,43.2917,45.8724
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2624,45.5348
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,6,0,43.318,45.6982
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.4894,45.7736
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2153,46.2837
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.2917,45.8724
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0397,45.7293
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,43.7641,45.5435
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.956,46.1268
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Civilians,3,0,0,43.3519,46.1035
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0236,46.3603
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.2917,45.8724
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1217,45.4801
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3519,46.1035
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,12,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.7125,45.133
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9816,46.1818
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,1,42.956,46.1268
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,1,42.9526,46.0671
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1217,45.4801
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,43.01,45.7057
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,1,43.2953,45.8263
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.2001,45.7874
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.9682,46.2423
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.6685,46.0847
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.7302,45.1703
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,42.9624,45.9068
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.2917,45.8724
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.7641,45.5435
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1217,45.4801
2007,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,42.9475,46.1905
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.956,46.1268
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.214453,46.043289
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.1321,45.7756
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.134,46.1959
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,11,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.0236,46.3603
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.2524,45.7625
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,42.956,46.1268
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,42.956,46.1268
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,43.0964,46.3769
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,5,0,42.9801,46.1832
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,8,0,43.2223,46.249
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Civilians,3,0,0,42.9595,46.1134
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.123,45.7415
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1445,45.903
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.5043,46.3338
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.9595,46.1134
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.0975,45.468
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,43.1445,45.903
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.2917,45.8724
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.9595,46.1134
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.0251,46.1685
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.4632,45.8617
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,3,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,2,42.9526,46.0671
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1683,45.3659
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1618,46.0078
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.9345,45.8678
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.407333,45.40137
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0388,46.2099
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.1618,46.0078
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9682,46.2423
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.253,46.3554
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.202,46.0879
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.1627,45.201
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1194,46.0708
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0388,46.2099
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3519,46.1035
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.7444,45.6837
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1276,45.5406
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1217,45.4801
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.1618,46.0078
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.0197,46.1231
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1999,Government of Russia (Soviet Union),Civilians,3,17,17,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9801,46.1832
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3158,46.3126
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.9682,46.2423
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.202,46.0879
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.4015,45.4384
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0579,46.2832
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.9526,46.0671
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1321,45.7756
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.1194,46.0708
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9682,46.2423
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.8501,45.7356
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.1415,46.3429
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.6685,46.0847
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,13,0,43.2001,45.7874
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2524,45.7625
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.0203,45.8935
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1445,45.903
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.238056,46.001667
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.0975,45.468
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.2156,46.3902
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,42.7676,45.8595
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.7641,45.5435
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.202,46.0879
2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.1488,45.901
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.9801,46.1832
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,1,43.4732,46.2924
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3519,46.1035
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.0131,46.1076
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0388,46.2099
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,5,0,43.1117,45.9901
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,10,0,43.0952,45.3586
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,6,0,43.0089,45.7263
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,10,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,4,0,43.01,45.7057
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,5,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.3054,46.1874
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0708,45.5154
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0952,45.3586
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.1258,46.2469
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.1627,45.201
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.6009,45.5913
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,1,43.0975,45.468
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,42.9624,45.9068
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.2953,45.8263
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.2953,45.8263
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,11,0,43.2227,46.2526
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.1117,45.9901
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.1609,45.6213
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.9526,46.0671
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1117,45.9901
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1117,45.9901
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0952,45.3586
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.2911,45.3014
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,42.9705,46.0174
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.038462,46.071808
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.01,45.7057
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.01,45.7057
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,4,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.1117,45.9901
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.01,45.7057
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.7585,45.9323
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,23,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.9526,46.0671
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1872,45.2864
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.318,45.6982
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.3058,45.7477
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.318,45.6982
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,42.9106,45.5446
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3519,46.1035
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.8625,45.756
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0975,45.468
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.1627,45.201
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.758406,45.502595
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.7443,46.0617
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,42.8625,45.756
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1445,45.903
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,3,0,42.9526,46.0671
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.9106,45.5446
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1217,45.4801
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.0975,45.468
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,42.9059,46.1377
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.1217,45.4801
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.2953,45.8263
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,4,0,43.318,45.6982
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,9,1,43.318,45.6982
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.3058,45.7477
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0952,45.3586
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,42.9759,45.7127
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.8138,46.5906
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0203,45.8935
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.1445,45.903
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,42.9106,45.5446
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,4,0,42.9801,46.1832
2000,Government of Russia (Soviet Union),Civilians,3,23,23,43.4432,45.7688
2002,Government of Russia (Soviet Union),Civilians,3,2,2,43.2624,45.5348
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.8625,45.756
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.3058,45.7477
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,4,0,43.2914,46.412
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0318,45.2623
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.395,45.3032
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.318,45.6982
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.318,45.6982
